election_year,state,constituency,seat_category,name,party,party_group,criminal_cases,education,age,assets,liabilities,net_worth,is_winner,is_bye_election
2004,Rajasthan,Bhilwara,GEN,RAMGOPAL JONWAL,BSP,BSP,0,Graduate,45,,,,False,False
2004,Rajasthan,Bikaner,GEN,DHARMENDRA,BJP,BJP,0,12Th Pass,68,,,,True,False
2004,Rajasthan,Bikaner,GEN,ARJAN RAM,BSP,BSP,0,8Th Pass,42,619784,0,619784,False,False
2004,Rajasthan,Bikaner,GEN,BRIJ GOPAL,IND,Independent,0,10Th Pass,55,868800,360000,508800,False,False
2004,Rajasthan,Bikaner,GEN,Dilip Singh Marwal,INLD,Other parties,0,12Th Pass,44,4040000,0,4040000,False,False
2004,Rajasthan,Bikaner,GEN,JASVINDRA SINGH,IND,Independent,1,5Th Pass,41,5000,48000,-43000,False,False
2004,Rajasthan,Bikaner,GEN,MAHAVIR PRASAD,LPSP,Other parties,0,8Th Pass,39,,,,False,False
2004,Rajasthan,Bikaner,GEN,RAJENDRA SINGH,SP,SP,0,8Th Pass,31,300000,0,300000,False,False
2004,Rajasthan,Bikaner,GEN,RAM LAL,IND,Independent,0,10Th Pass,72,1088000,0,1088000,False,False
2004,Rajasthan,Bikaner,GEN,SHYAM SUNDER,IND,Independent,0,10Th Pass,27,175000,0,175000,False,False
2004,Rajasthan,Bikaner,GEN,SURENDRA KUMAR GANDHI,IND,Independent,0,Post Graduate,27,200,32281,-32081,False,False
2004,Rajasthan,Chittorgarh,GEN,SHRICHAND KRIPLANI,BJP,BJP,0,Not Given,46,2448887,0,2448887,True,False
2004,Rajasthan,Chittorgarh,GEN,CHAND MAL MEGHWAL,ABCD(A),Other parties,0,Graduate,33,991725,22000,969725,False,False
2004,Rajasthan,Chittorgarh,GEN,RADHA DEVI,CPI,CPI,0,Post Graduate,46,3476903,0,3476903,False,False
2004,Rajasthan,Chittorgarh,GEN,S. S. STONE,BSP,BSP,0,Graduate,60,,,,False,False
2004,Rajasthan,Chittorgarh,GEN,VISHWA VIJAY SINGH,INC,INC,0,Graduate,44,38730141,8902563,29827578,False,False
2004,Rajasthan,Churu,GEN,RAMSINGH KASWAN,BJP,BJP,0,Graduate Professional,59,,,,True,False
2004,Rajasthan,Churu,GEN,BAL RAM JAKHAR,INC,INC,0,Graduate,76,13940583,220008,13720575,False,False
2004,Rajasthan,Churu,GEN,CHIMNA RAM,IND,Independent,0,8Th Pass,46,215440,7500,207940,False,False
2004,Rajasthan,Churu,GEN,DAMODAR MISHRA,INLD,Other parties,0,Post Graduate,65,,,,False,False
2004,Rajasthan,Churu,GEN,DAULATRAM PAINSIYA,BSP,BSP,0,Graduate,36,724000,0,724000,False,False
2004,Rajasthan,Churu,GEN,MOHAMMAD ILIYAS KHICHI (TELI),IND,Independent,0,12Th Pass,33,238400,0,238400,False,False
2004,Rajasthan,Churu,GEN,RANJEET RAI,IND,Independent,0,10Th Pass,30,65841,420000,-354159,False,False
2004,Rajasthan,Churu,GEN,SHABIR KHAN,IND,Independent,0,Post Graduate,48,0,0,0,False,False
2004,Rajasthan,Dausa,GEN,SACHIN PILOT,INC,INC,0,Post Graduate,26,2555000,0,2555000,True,False
2004,Rajasthan,Dausa,GEN,KARTAR SINGH BHADANA,BJP,BJP,0,Not Given,54,33504161,8002000,25502161,False,False
2004,Rajasthan,Dausa,GEN,MUKARRAM ALI,SP,SP,0,Graduate,48,905000,0,905000,False,False
2004,Rajasthan,Dausa,GEN,RAKESH MEENA,BSP,BSP,0,Graduate,28,,,,False,False
2004,Rajasthan,Dausa,GEN,RAMESH,IND,Independent,0,Literate,36,3530000,0,3530000,False,False
2004,Rajasthan,Dausa,GEN,ROHITASH KULDEEP (RAIGAR),IND,Independent,0,10Th Pass,33,154000,140000,14000,False,False
2004,Rajasthan,Dausa,GEN,ROHITASH KUMAR SHARMA,INLD,Other parties,0,10Th Pass,57,,,,False,False
2004,Rajasthan,Dausa,GEN,SUBHASH CHANDRA SHARMA,IND,Independent,0,10Th Pass,47,788975,27302,761673,False,False
2004,Rajasthan,Ganganagar,GEN,NIHALCHAND MEGHWAL,BJP,BJP,0,Graduate,32,,,,True,False
2004,Rajasthan,Ganganagar,GEN,BABU LAL,LPSP,Other parties,0,12Th Pass,48,625000,0,625000,False,False
2004,Rajasthan,Ganganagar,GEN,BHARATRAM,INC,INC,0,Graduate,47,739350,27000,712350,False,False
2004,Rajasthan,Ganganagar,GEN,COMRED SHYOPATRAM,CPM,CPM,0,Graduate,25,,,,False,False
2004,Rajasthan,Ganganagar,GEN,HETRAM,RJVP,Other parties,0,8Th Pass,48,252000,0,252000,False,False
2004,Rajasthan,Ganganagar,GEN,MUNSHI RAM,BSP,BSP,0,Literate,60,200000,0,200000,False,False
2004,Rajasthan,Ganganagar,GEN,TEEKU RAM,IND,Independent,0,Literate,46,365500,0,365500,False,False
2004,Rajasthan,Ganganagar,GEN,TEETAR SINGH,IND,Independent,0,Literate,50,31000,16000,15000,False,False
2004,Rajasthan,Jaipur,GEN,GIRDHARI LAL BHARGAVA,BJP,BJP,0,Graduate Professional,77,,,,True,False
2004,Rajasthan,Jaipur,GEN,AVINASH RAI,IND,Independent,0,Graduate Professional,54,643088,45478,597610,False,False
2004,Rajasthan,Jaipur,GEN,BHAG CHAND JAIN,IND,Independent,0,12Th Pass,61,2210000,0,2210000,False,False
2004,Rajasthan,Jaipur,GEN,INDERJEET SINGH,SP,SP,0,12Th Pass,48,5500213,4385896,1114317,False,False
2004,Rajasthan,Jaipur,GEN,MAHENDRA PRATAP SINGH,RLD,RLD,1,Graduate Professional,42,475000,0,475000,False,False
2004,Rajasthan,Jaipur,GEN,MONU KURUVILA,IND,Independent,0,Graduate Professional,30,,,,False,False
2004,Rajasthan,Jaipur,GEN,O. P. BARWADIA,BSP,BSP,0,Literate,55,3870000,0,3870000,False,False
2004,Rajasthan,Jaipur,GEN,OM PRAKASH KEDAWAT,SAP,Other parties,1,Graduate Professional,46,1110000,0,1110000,False,False
2004,Rajasthan,Jaipur,GEN,PRATAP SINGH KHACHARIAWAS,INC,INC,1,Post Graduate,35,2163661,0,2163661,False,False
2004,Rajasthan,Jaipur,GEN,VIJAY RATHI,IND,Independent,0,Graduate,30,644000,0,644000,False,False
2004,Rajasthan,Jalore,GEN,B. SUSHEELA,BJP,BJP,0,Post Graduate,52,9629204,904335,8724869,True,False
2004,Rajasthan,Jalore,GEN,BUTA SINGH,INC,INC,1,Doctorate,69,1869347,0,1869347,False,False
2004,Rajasthan,Jalore,GEN,DINESH KATIWAL,BSP,BSP,0,10Th Pass,59,,,,False,False
2004,Rajasthan,Jalore,GEN,JASA RAM,IND,Independent,0,Not Given,39,2540000,14000,2526000,False,False
2004,Rajasthan,Jhalawar,GEN,DUSHYANT SINGH,BJP,BJP,0,Post Graduate,33,7082067,0,7082067,True,False
2004,Rajasthan,Jhalawar,GEN,JAKIR HUSEN,IND,Independent,0,Not Given,27,45000,0,45000,False,False
2004,Rajasthan,Jhalawar,GEN,RATAN LAL,BSP,BSP,0,Not Given,31,,,,False,False
2004,Rajasthan,Jhalawar,GEN,SANJAY GURJAR,INC,INC,0,Post Graduate,38,516766,0,516766,False,False
2004,Rajasthan,Jhunjhunu,GEN,SHISH RAM OLA,INC,INC,0,10Th Pass,76,4771614,984980,3786634,True,False
2004,Rajasthan,Jhunjhunu,GEN,AYUB KHAN,BSP,BSP,0,8Th Pass,72,1290000,0,1290000,False,False
2004,Rajasthan,Jhunjhunu,GEN,BASANT LAL SAINI,IND,Independent,0,8Th Pass,43,305100,0,305100,False,False
2004,Rajasthan,Jhunjhunu,GEN,MAHADA RAM SAINI,IND,Independent,0,8Th Pass,44,,,,False,False
2004,Rajasthan,Jhunjhunu,GEN,MAHENDRA CHOUDHARY,CPI(ML)(L),Other parties,0,12Th Pass,57,4107000,0,4107000,False,False
2004,Rajasthan,Jhunjhunu,GEN,RANVEER SINGH GUDHA,LJNSP,Other parties,19,Graduate,33,392316,0,392316,False,False
2004,Rajasthan,Jhunjhunu,GEN,ROHITASH,SP,SP,0,Graduate,58,,,,False,False
2004,Rajasthan,Jhunjhunu,GEN,SANTOSH AHLAWAT,BJP,BJP,0,Post Graduate,47,4709077,0,4709077,False,False
2004,Rajasthan,Jodhpur,GEN,JASWANT SINGH BISHNOI,BJP,BJP,0,Graduate Professional,45,6993029,489166,6503863,True,False
2004,Rajasthan,Jodhpur,GEN,BADRI RAM,IND,Independent,0,Not Given,47,25000,0,25000,False,False
2004,Rajasthan,Jodhpur,GEN,BADRI RAM JAKHAR,INC,INC,0,Not Given,51,1448291,0,1448291,False,False
2004,Rajasthan,Jodhpur,GEN,DEVILAL BHEEL,IND,Independent,0,Graduate,64,,,,False,False
2004,Rajasthan,Jodhpur,GEN,DUNGARLAL MEGHWAL,IND,Independent,0,Literate,26,5000,0,5000,False,False
2004,Rajasthan,Jodhpur,GEN,LEELA DEVI,IND,Independent,0,Illiterate,45,,,,False,False
2004,Rajasthan,Jodhpur,GEN,MAHMUDA BEGUM ABBASI,IND,Independent,0,Literate,47,341000,66300,274700,False,False
2004,Rajasthan,Jodhpur,GEN,RAVI GARG,JP,Other parties,0,12Th Pass,34,328912,15520,313392,False,False
2004,Rajasthan,Kota,GEN,RAGHUVEER SINGH KOSHAL,BJP,BJP,0,Graduate Professional,71,5734998,664908,5070090,True,False
2004,Rajasthan,Kota,GEN,BADAM BERWA,IND,Independent,0,Not Given,34,40000,0,40000,False,False
2004,Rajasthan,Kota,GEN,BHARAT SINGH,ABRAHP,Other parties,0,Graduate Professional,51,745000,100000,645000,False,False
2004,Rajasthan,Kota,GEN,DAULAT KUNWAR SHARMA ALIAS DAULAT BAHIN JI,IND,Independent,0,Post Graduate,64,,,,False,False
2004,Rajasthan,Kota,GEN,HARI MOHAN SHARMA,INC,INC,0,Post Graduate,65,12453278,1026257,11427021,False,False
2004,Rajasthan,Kota,GEN,KUNDAN CHEETA,SP,SP,1,Graduate,41,250000,0,250000,False,False
2004,Rajasthan,Kota,GEN,MOTI LAL MEENA,BSP,BSP,4,Graduate,57,,,,False,False
2004,Rajasthan,Kota,GEN,SAMUDRA SINGH HADA,IND,Independent,0,5Th Pass,67,20000,0,20000,False,False
2004,Rajasthan,Nagaur,GEN,BHANWAR SINGH DANGAWAS,BJP,BJP,0,12Th Pass,74,1303714,0,1303714,True,False
2004,Rajasthan,Nagaur,GEN,BHANU PRAKASH,IND,Independent,0,Not Given,49,20922000,0,20922000,False,False
2004,Rajasthan,Nagaur,GEN,BHANWAR SINGH RATHORE,IND,Independent,1,Others,50,,,,False,False
2004,Rajasthan,Nagaur,GEN,KAILASH,IND,Independent,0,5Th Pass,34,10042000,0,10042000,False,False
2004,Rajasthan,Nagaur,GEN,MOOL CHAND,BSP,BSP,0,Graduate,62,3865323,270517,3594806,False,False
2004,Rajasthan,Nagaur,GEN,NAWAB KHAN,NLP,Other parties,0,Not Given,28,,,,False,False
2004,Rajasthan,Nagaur,GEN,RAMRAGHUNATH,INC,INC,0,12Th Pass,70,14170905,150000,14020905,False,False
2004,Rajasthan,Pali,GEN,PUSP JAIN,BJP,BJP,0,Graduate Professional,48,,,,True,False
2004,Rajasthan,Pali,GEN,BARKAT ALI,IND,Independent,0,10Th Pass,43,125500,0,125500,False,False
2004,Rajasthan,Pali,GEN,HEERA RAM,IND,Independent,0,12Th Pass,35,20400,0,20400,False,False
2004,Rajasthan,Pali,GEN,LAHARA RAM SARGARA,IND,Independent,0,10Th Pass,40,,,,False,False
2004,Rajasthan,Pali,GEN,MADHAV SINGH DIWAN,IND,Independent,0,Graduate Professional,61,4459039,0,4459039,False,False
2004,Rajasthan,Pali,GEN,MITHALAL JAIN,NCP,NCP,0,12Th Pass,65,100058759,6077489,93981270,False,False
2004,Rajasthan,Pali,GEN,SOHAN SINGH SANKHALA,BSP,BSP,0,5Th Pass,47,2997000,0,2997000,False,False
2004,Rajasthan,Pali,GEN,SURENDRA KUMAR SURANA,INC,INC,0,10Th Pass,45,59697640,3461215,56236425,False,False
2004,Rajasthan,Salumber,GEN,MAHAVEER BHAGORA,BJP,BJP,1,Post Graduate,52,3026777,0,3026777,True,False
2004,Rajasthan,Salumber,GEN,BHERULAL MEENA,INC,INC,0,10Th Pass,70,2856314,25000,2831314,False,False
2004,Rajasthan,Salumber,GEN,HARI OM MEENA,BSP,BSP,0,Not Given,30,540000,0,540000,False,False
2004,Rajasthan,Salumber,GEN,KIKA BHAI MEENA,NCP,NCP,0,Literate,62,,,,False,False
2004,Rajasthan,Salumber,GEN,MEGHRAJ TAWAR,CPI,CPI,0,12Th Pass,65,704000,516000,188000,False,False
2004,Rajasthan,Salumber,GEN,PURANMAL,CPI(ML)(L),Other parties,2,8Th Pass,36,,,,False,False
2004,Rajasthan,Sawai Madhopur,GEN,NAMO NARAIN,INC,INC,0,Post Graduate,60,5234897,400000,4834897,True,False
2004,Rajasthan,Sawai Madhopur,GEN,GEETA,JP,Other parties,0,Literate,56,1360000,0,1360000,False,False
2004,Rajasthan,Sawai Madhopur,GEN,HARI PRASAD,SAMAJWADI JANATA PARTY (RASHTRIYA),Other parties,0,Literate,48,25500,0,25500,False,False
2004,Rajasthan,Sawai Madhopur,GEN,JASKAUR,BJP,BJP,0,Post Graduate,57,,,,False,False
2004,Rajasthan,Sawai Madhopur,GEN,KAILASH,BSP,BSP,0,Literate,40,383420,0,383420,False,False
2004,Rajasthan,Sikar,GEN,SUBHASH MEHARIA,BJP,BJP,0,Graduate,46,,,,True,False
2004,Rajasthan,Sikar,GEN,AJAY PAL,IND,Independent,0,10Th Pass,43,433245,100000,333245,False,False
2004,Rajasthan,Sikar,GEN,AMRARAM,CPM,CPM,0,Post Graduate,49,627000,0,627000,False,False
2004,Rajasthan,Sikar,GEN,GULAM NABI,BSP,BSP,0,12Th Pass,62,,,,False,False
2004,Rajasthan,Sikar,GEN,NARAYAN SINGH,INC,INC,0,12Th Pass,66,1765401,0,1765401,False,False
2004,Rajasthan,Sikar,GEN,RAMESH CHANDRA SHARMA ADVOCATE,IND,Independent,0,Graduate Professional,48,162000,0,162000,False,False
2004,Rajasthan,Tonk,GEN,KAILASH MEGHWAL,BJP,BJP,0,Post Graduate,70,10950282,0,10950282,True,False
2004,Rajasthan,Tonk,GEN,NAND KISHORE BAIRWA,INC,INC,0,Post Graduate,61,8239454,0,8239454,False,False
2004,Rajasthan,Tonk,GEN,RAM BABU RAIGER,BSP,BSP,0,10Th Pass,30,,,,False,False
2004,Rajasthan,Udaipur,GEN,GIRIJA VYAS,INC,INC,0,Post Graduate,57,4313752,671216,3642536,False,False
2004,Rajasthan,Udaipur,GEN,LAHARI LAL BAIRWA (LEHARU),ABCD(A),Other parties,0,5Th Pass,57,79340,12000,67340,False,False
2004,Rajasthan,Udaipur,GEN,SUKHDEO MENARIA,IND,Independent,1,10Th Pass,67,,,,False,False
2004,Rajasthan,Udaipur,GEN,SUNITA SINGH GUJAR,BSP,BSP,0,Not Given,38,320712,0,320712,False,False
2004,Sikkim,Sikkim,GEN,NAKUL DAS RAI,SDF,Other parties,0,Graduate,45,6890766,1494475,5396291,True,False
2004,Sikkim,Sikkim,GEN,BIRAJ ADHIKARI,INC,INC,0,Graduate Professional,42,4585000,11420000,-6835000,False,False
2004,Sikkim,Sikkim,GEN,RAJENDRA PD. UPRETY,SSP,Other parties,0,Post Graduate,40,,,,False,False
2004,Sikkim,Sikkim,GEN,TARA KUMAR PRADHAN,SHRP,Other parties,0,10Th Pass,30,258000,0,258000,False,False
2004,Tamil Nadu,Arakkonam,GEN,"VELU, R.",PMK,PMK,0,Post Graduate,63,,,,True,False
2004,Tamil Nadu,Arakkonam,GEN,ELANGOVAN. M,IND,Independent,0,10Th Pass,41,65000,0,65000,False,False
2004,Tamil Nadu,Arakkonam,GEN,"MANIEZHILAN, PULAVAR. A",BBP,Other parties,0,Others,70,5000,0,5000,False,False
2004,Tamil Nadu,Arakkonam,GEN,MOHAN. R,SP,SP,0,10Th Pass,45,,,,False,False
2004,Tamil Nadu,Arakkonam,GEN,RAVI. N,IND,Independent,0,10Th Pass,31,20000,0,20000,False,False
2004,Tamil Nadu,Arakkonam,GEN,SAMPATH. G,IND,Independent,0,12Th Pass,33,35000,0,35000,False,False
2004,Tamil Nadu,Arakkonam,GEN,SHANMUGAM. N,ADMK,ADMK,0,12Th Pass,57,,,,False,False
2004,Tamil Nadu,Arakkonam,GEN,SHANMUGAM. N,IND,Independent,0,8Th Pass,49,268725,0,268725,False,False
2004,Tamil Nadu,Arakkonam,GEN,SHANMUGAM. S,IND,Independent,0,10Th Pass,39,22000,0,22000,False,False
2004,Tamil Nadu,Arakkonam,GEN,VELU. G S,IND,Independent,0,8Th Pass,30,225000,0,225000,False,False
2004,Tamil Nadu,Arakkonam,GEN,VELU. K,IND,Independent,0,12Th Pass,32,23000,0,23000,False,False
2004,Tamil Nadu,Arakkonam,GEN,VELU. M,IND,Independent,0,Not Given,47,,,,False,False
2004,Tamil Nadu,Chengalpattu,GEN,"MOORTHY, A.K.",PMK,PMK,0,Post Graduate,40,3696741,369957,3326784,True,False
2004,Tamil Nadu,Chengalpattu,GEN,CHANAKHYA BABU. K,IND,Independent,0,10Th Pass,36,1733577,240000,1493577,False,False
2004,Tamil Nadu,Chengalpattu,GEN,KRISHNAMOORTHY. A,IND,Independent,0,10Th Pass,29,0,0,0,False,False
2004,Tamil Nadu,Chengalpattu,GEN,KUMARESAN. A,JP,Other parties,0,8Th Pass,42,,,,False,False
2004,Tamil Nadu,Chengalpattu,GEN,NAHAMANI. ( TMT) J,BSP,BSP,0,Graduate,47,845000,0,845000,False,False
2004,Tamil Nadu,Chengalpattu,GEN,RAMACHANDRAN. K N,ADMK,ADMK,0,Graduate,48,,,,False,False
2004,Tamil Nadu,Chidambaram,GEN,"PONNUSWAMY, E.",PMK,PMK,0,Post Graduate,67,420000,318534,101466,True,False
2004,Tamil Nadu,Chidambaram,GEN,JAWAHARLAL NEHRU. P,JP,Other parties,0,Graduate Professional,36,180000,0,180000,False,False
2004,Tamil Nadu,Chidambaram,GEN,KANAGASABAI. R,IND,Independent,0,Not Given,39,30000,10650,19350,False,False
2004,Tamil Nadu,Chidambaram,GEN,KUMAR. K,BSP,BSP,0,Graduate,28,,,,False,False
2004,Tamil Nadu,Chidambaram,GEN,PERIASAMY. D,BJP,BJP,5,12Th Pass,41,694907,0,694907,False,False
2004,Tamil Nadu,Chidambaram,GEN,RAMALINGAM. D,IND,Independent,0,Illiterate,42,,,,False,False
2004,Tamil Nadu,Chidambaram,GEN,RAMAMOORTHY.,IND,Independent,0,8Th Pass,37,78079,0,78079,False,False
2004,Tamil Nadu,Chidambaram,GEN,THIRAVIDAMANI. S,IND,Independent,0,Not Given,55,27000,0,27000,False,False
2004,Tamil Nadu,Coimbatore,GEN,MOOGAMBIKAI MANI,SHS,SHS,0,12Th Pass,50,525000,105156,419844,False,False
2004,Tamil Nadu,Coimbatore,GEN,NOOR MUHAMAD. A,BSP,BSP,0,5Th Pass,45,1040436,0,1040436,False,False
2004,Tamil Nadu,Coimbatore,GEN,RAJENDRAN,JP,Other parties,0,10Th Pass,47,,,,False,False
2004,Tamil Nadu,Cuddalore,GEN,VENKATAPATHY. K,DMK,DMK,5,Graduate Professional,57,3617839,0,3617839,True,False
2004,Tamil Nadu,Cuddalore,GEN,DHANAKOTTI. G,IND,Independent,0,8Th Pass,40,155000,4000,151000,False,False
2004,Tamil Nadu,Cuddalore,GEN,DHARMALINGAM MARUR. N,RLD,RLD,0,8Th Pass,59,777000,0,777000,False,False
2004,Tamil Nadu,Cuddalore,GEN,RAJENDIRAN. M,IND,Independent,0,5Th Pass,37,,,,False,False
2004,Tamil Nadu,Dharmapuri,GEN,BALASUBRAMANIAM. M,TDK,Other parties,0,Graduate Professional,61,15938348,0,15938348,False,False
2004,Tamil Nadu,Dharmapuri,GEN,ELANGOVAN. P. D.,BJP,BJP,5,Graduate,52,865838,770223,95615,False,False
2004,Tamil Nadu,Dharmapuri,GEN,KANNAN KALIRU,BSP,BSP,0,Not Given,36,,,,False,False
2004,Tamil Nadu,Dharmapuri,GEN,MUNUSAMY (ALAIS) THAMILSELVAN. M,JD(U),JD(U),0,8Th Pass,39,130196,0,130196,False,False
2004,Tamil Nadu,Dindigul,GEN,"CHITTHAN, N. S. V.",INC,INC,0,Graduate,70,13247227,875536,12371691,True,False
2004,Tamil Nadu,Gobichettipalayam,GEN,"ELANGOVAN, E. V. K. S.",INC,INC,13,Graduate,55,5031000,0,5031000,True,False
2004,Tamil Nadu,Karur,GEN,"PALANISAMY, K. C.",DMK,DMK,0,5Th Pass,69,546569007,63920476,482648531,True,False
2004,Tamil Nadu,Karur,GEN,JAWAHAR. N,IND,Independent,0,Graduate,33,100800,0,100800,False,False
2004,Tamil Nadu,Karur,GEN,NAGARAJAN. H,JP,Other parties,0,Post Graduate,26,142550,0,142550,False,False
2004,Tamil Nadu,Karur,GEN,"PALANICHAMY, RAJA. N",ADMK,ADMK,0,10Th Pass,49,,,,False,False
2004,Tamil Nadu,Krishnagiri,GEN,SUGAVANAM. E. G,DMK,DMK,1,Others,46,,,,True,False
2004,Tamil Nadu,Krishnagiri,GEN,AMEERJAN. S,IND,Independent,0,10Th Pass,42,547000,0,547000,False,False
2004,Tamil Nadu,Krishnagiri,GEN,KRISHNAMOORTHY RAO. V. M,IND,Independent,0,12Th Pass,46,22500,0,22500,False,False
2004,Tamil Nadu,Krishnagiri,GEN,KUPPUSAMY. P. K,IND,Independent,0,8Th Pass,65,,,,False,False
2004,Tamil Nadu,Krishnagiri,GEN,NANJE GOWDU. K,ADMK,ADMK,0,Graduate Professional,49,2195974,0,2195974,False,False
2004,Tamil Nadu,Krishnagiri,GEN,SANAULLA SHARIFF. H,BSP,BSP,0,10Th Pass,50,148000,1000000,-852000,False,False
2004,Tamil Nadu,Madras Central,GEN,DAYANIDHI MARAN,DMK,DMK,0,Graduate,37,14420628,0,14420628,True,False
2004,Tamil Nadu,Madras Central,GEN,ARUNTHATHI JAIGANESH(ALIAS) JAIGANESH. S,IND,Independent,0,10Th Pass,32,0,0,0,False,False
2004,Tamil Nadu,Madras Central,GEN,BALAGANGA N.,ADMK,ADMK,1,Graduate,53,3751791,0,3751791,False,False
2004,Tamil Nadu,Madras Central,GEN,BHEEMA RAO. B R,IND,Independent,0,Graduate Professional,26,,,,False,False
2004,Tamil Nadu,Madras Central,GEN,"DALITKUDIMAHAN, T D K.(ALIAS) DAYA. KRISHNAMURTHY, T.",IND,Independent,0,12Th Pass,34,52960,0,52960,False,False
2004,Tamil Nadu,Madras Central,GEN,"DURAIRAJ, J",IND,Independent,0,Graduate Professional,42,,,,False,False
2004,Tamil Nadu,Madras Central,GEN,FAROUK MOHAMED. M S,IND,Independent,0,10Th Pass,48,4690500,0,4690500,False,False
2004,Tamil Nadu,Madras Central,GEN,"GOPINATH, D",IND,Independent,0,Graduate Professional,46,12000,0,12000,False,False
2004,Tamil Nadu,Madras Central,GEN,KALAIAZHAGAN A.,IND,Independent,0,Graduate Professional,40,1635000,0,1635000,False,False
2004,Tamil Nadu,Madras Central,GEN,"KUMARESH, N.",IND,Independent,0,10Th Pass,55,900000,140000,760000,False,False
2004,Tamil Nadu,Madras Central,GEN,"MEENAKSHISUNDARAM, S P",IND,Independent,0,Post Graduate,48,,,,False,False
2004,Tamil Nadu,Madras Central,GEN,"MOHAMED ANSARE, P",IND,Independent,0,Graduate,43,2115000,630000,1485000,False,False
2004,Tamil Nadu,Madras Central,GEN,"MOHAMMED ALI JINNA, J",IND,Independent,0,10Th Pass,27,94500,0,94500,False,False
2004,Tamil Nadu,Madras Central,GEN,RAVICHANDRAN K S.,IND,Independent,0,Graduate Professional,34,,,,False,False
2004,Tamil Nadu,Madras Central,GEN,"RAVIKUMAR, K G.",IND,Independent,0,10Th Pass,51,1000,0,1000,False,False
2004,Tamil Nadu,Madras Central,GEN,SAGUL HAMEEDHU,BSP,BSP,0,10Th Pass,64,2285718,0,2285718,False,False
2004,Tamil Nadu,Madras Central,GEN,VENKATESAN G,JP,Other parties,0,Post Graduate,32,12000,0,12000,False,False
2004,Tamil Nadu,Madras Central,GEN,"VIJAYASEKAR, D",IND,Independent,0,10Th Pass,42,117831,0,117831,False,False
2004,Tamil Nadu,Madras North,GEN,KUPPUSAMI. C,DMK,DMK,1,12Th Pass,77,9537668,156696,9380972,True,False
2004,Tamil Nadu,Madras North,GEN,BALAMURUGAN. B,IND,Independent,0,10Th Pass,34,351000,0,351000,False,False
2004,Tamil Nadu,Madras North,GEN,DAVESON. T R,IND,Independent,0,Graduate Professional,41,82000,0,82000,False,False
2004,Tamil Nadu,Madras North,GEN,ELANGOVAN. R,IND,Independent,0,Not Given,31,,,,False,False
2004,Tamil Nadu,Madras North,GEN,GUNASEKARAN. MUTHU,JD(U),JD(U),0,Doctorate,66,585000,0,585000,False,False
2004,Tamil Nadu,Madras North,GEN,JAGANATHAN. R,IND,Independent,0,Graduate Professional,36,493000,0,493000,False,False
2004,Tamil Nadu,Madras North,GEN,JANAKIRAMAN. C,IND,Independent,0,8Th Pass,36,,,,False,False
2004,Tamil Nadu,Madras North,GEN,KUMARASAMY. S,CPI(ML)(L),Other parties,0,Graduate Professional,49,51600,0,51600,False,False
2004,Tamil Nadu,Madras North,GEN,MARIMUTHU. P,IND,Independent,0,5Th Pass,49,390000,9000,381000,False,False
2004,Tamil Nadu,Madras North,GEN,MATHI. T,IND,Independent,0,Post Graduate,38,1037000,0,1037000,False,False
2004,Tamil Nadu,Madras North,GEN,MURUGAN. S,IND,Independent,0,Not Given,34,,,,False,False
2004,Tamil Nadu,Madras North,GEN,NOWSHATH ALI. M K,IND,Independent,0,Not Given,37,150000,0,150000,False,False
2004,Tamil Nadu,Madras North,GEN,RAJASEKAR. R,IND,Independent,0,Not Given,25,18000,0,18000,False,False
2004,Tamil Nadu,Madras North,GEN,SENDHILKUMAR. R,IND,Independent,0,Not Given,33,,,,False,False
2004,Tamil Nadu,Madras North,GEN,SETHURAMAN. R D,JP,Other parties,2,Graduate,63,4180300,196000,3984300,False,False
2004,Tamil Nadu,Madras North,GEN,SREENIVASULU. V,SP,SP,0,Graduate,41,372500,0,372500,False,False
2004,Tamil Nadu,Madras North,GEN,UMAKANTHAN. R,BSP,BSP,0,5Th Pass,51,30000,0,30000,False,False
2004,Tamil Nadu,Madras North,GEN,VALSALA. TMT,RLD,RLD,0,10Th Pass,37,4965000,2000000,2965000,False,False
2004,Tamil Nadu,Madras South,GEN,"BAALU, T. R.",DMK,DMK,0,Graduate,62,27444755,0,27444755,True,False
2004,Tamil Nadu,Madras South,GEN,BADER SAYEED ( TMT),ADMK,ADMK,0,Graduate Professional,57,36913221,1849088,35064133,False,False
2004,Tamil Nadu,Madras South,GEN,"MOHAN RAJ, J",JJ,Other parties,1,Graduate,52,,,,False,False
2004,Tamil Nadu,Madras South,GEN,"NAVAMANI, T",JP,Other parties,0,Graduate,32,172000,0,172000,False,False
2004,Tamil Nadu,Madras South,GEN,SIVAKUMAR. PON,IND,Independent,0,Graduate,30,81028,34012,47016,False,False
2004,Tamil Nadu,Madras South,GEN,"SRINIVASAN, V R. ALIAS LOVE SRINI",IND,Independent,0,12Th Pass,67,,,,False,False
2004,Tamil Nadu,Madras South,GEN,"SURYANARAYANAN, R",IND,Independent,0,Others,56,3907800,0,3907800,False,False
2004,Tamil Nadu,Madras South,GEN,VASUDEVAN,BSP,BSP,1,12Th Pass,42,63000,0,63000,False,False
2004,Tamil Nadu,Madurai,GEN,"ARUN THAMILARASAN, K.",IND,Independent,0,Graduate Professional,38,107000,0,107000,False,False
